#t	I	B	f
82.101	-2.2635	-862.5	NAN	
82.201	-2.2575	-861.5	NAN	
82.301	-2.2425	-861	NAN	
82.401	-2.226	-858.5	NAN	
82.501	-2.2095	-854.5	NAN	
82.601	-2.1945	-850	NAN	
82.701	-2.178	-844.5	NAN	
82.801	-2.163	-845.5	NAN	
82.901	-2.1495	-838	NAN	
83.001	-2.1405	-840	NAN	
83.101	-2.13	-837	NAN	
83.201	-2.121	-834	NAN	
83.301	-2.118	-834	NAN	
83.401	-2.1045	-830.5	NAN	
83.501	-2.094	-829.5	NAN	
83.601	-2.0805	-826.5	NAN	
83.701	-2.064	-823	NAN	
83.801	-2.049	-817	NAN	
83.901	-2.0475	-818	NAN	
84.001	-2.037	-815.5	NAN	
84.101	-2.0295	-813	NAN	
84.201	-2.0265	-812	NAN	
84.301	-2.019	-809	NAN	
84.401	-1.9995	-808	NAN	
84.501	-1.9815	-804	NAN	
84.601	-1.9755	-800.5	NAN	
84.701	-1.9695	-800	NAN	
84.801	-1.9635	-797.5	NAN	
84.901	-1.9515	-794.5	NAN	
85.001	-1.947	-792.5	NAN	
85.101	-1.941	-790	NAN	
85.201	-1.9395	-791	NAN	
85.301	-1.9305	-790	NAN	
85.401	-1.9215	-787	NAN	
85.501	-1.911	-785	NAN	
85.601	-1.905	-782	NAN	
85.701	-1.9005	-781	NAN	
85.801	-1.8915	-778	NAN	
85.901	-1.8825	-777.5	NAN	
86.001	-1.875	-774.5	NAN	
86.101	-1.863	-771	NAN	
86.201	-1.8525	-769	NAN	
86.301	-1.8465	-767	NAN	
86.401	-1.8435	-765.5	NAN	
86.501	-1.8345	-764	NAN	
86.601	-1.8255	-762	NAN	
86.701	-1.806	-757.5	NAN	
86.801	-1.7955	-754	NAN	
86.901	-1.782	-750.5	NAN	
87.001	-1.7715	-748	NAN	
87.101	-1.767	-746	NAN	
87.201	-1.764	-744.5	NAN	
87.301	-1.761	-744	NAN	
87.401	-1.7565	-743	NAN	
87.501	-1.7415	-740	NAN	
87.601	-1.7355	-738	NAN	
87.701	-1.734	-736	NAN	
87.801	-1.7265	-735	NAN	
87.901	-1.719	-732.5	NAN	
88.001	-1.704	-729.5	NAN	
88.101	-1.6935	-726.5	NAN	
88.201	-1.686	-724	NAN	
88.301	-1.68	-722	NAN	
88.401	-1.671	-719.5	NAN	
88.501	-1.662	-716.5	NAN	
88.601	-1.6545	-714.5	NAN	
88.701	-1.6485	-712.5	NAN	
88.801	-1.6365	-709.5	NAN	
88.901	-1.632	-708	NAN	
89.001	-1.626	-706	NAN	
89.101	-1.617	-704.5	NAN	
89.201	-1.6095	-702	NAN	
89.301	-1.605	-700	NAN	
89.401	-1.5975	-698.5	NAN	
89.501	-1.584	-694.5	NAN	
89.601	-1.569	-691	NAN	
89.701	-1.5525	-686	NAN	
89.801	-1.524	-679	NAN	
89.901	-1.515	-675	NAN	
90.001	-1.5075	-672.5	NAN	
90.101	-1.497	-669.5	NAN	
90.201	-1.4895	-667	NAN	
90.301	-1.482	-664	NAN	
90.401	-1.4715	-661.5	NAN	
90.501	-1.47	-660	NAN	
90.601	-1.47	-659	NAN	
90.701	-1.464	-658	NAN	
90.801	-1.4595	-656.5	NAN	
90.901	-1.4385	-652	NAN	
91.001	-1.422	-647	NAN	
91.101	-1.419	-644.5	NAN	
91.201	-1.413	-642.5	NAN	
91.301	-1.4025	-639.5	NAN	
91.401	-1.389	-636	NAN	
91.501	-1.383	-633.5	NAN	
91.601	-1.368	-630	NAN	
91.701	-1.3545	-625.5	NAN	
91.801	-1.35	-623	NAN	
91.901	-1.338	-620	NAN	
92.001	-1.311	-613.5	NAN	
92.101	-1.302	-609	NAN	
92.201	-1.2945	-606	NAN	
92.301	-1.269	-600	NAN	
92.401	-1.251	-593.5	NAN	
92.501	-1.2345	-588.5	NAN	
92.601	-1.2225	-584	NAN	
92.701	-1.2105	-579.5	NAN	
92.801	-1.1925	-574.5	NAN	
92.901	-1.167	-566.5	NAN	
93.001	-1.152	-561.5	NAN	
93.101	-1.1415	-557	NAN	
93.201	-1.131	-553	NAN	
93.301	-1.1175	-549	NAN	
93.401	-1.086	-540	NAN	
93.501	-1.0755	-534.5	NAN	
93.601	-1.062	-529.5	NAN	
93.701	-1.0515	-526	NAN	
93.801	-1.047	-523.5	NAN	
93.901	-1.026	-518.5	NAN	
94.001	-1.008	-512.5	NAN	
94.101	-0.9975	-507.5	NAN	
94.201	-0.996	-505.5	NAN	
94.301	-0.993	-504	NAN	
94.401	-0.9885	-502.5	NAN	
94.501	-0.978	-499	NAN	
94.601	-0.9615	-494.5	NAN	
94.701	-0.9345	-487.5	NAN	
94.801	-0.9225	-481	NAN	
94.901	-0.912	-476.5	NAN	
95.001	-0.906	-473.5	NAN	
95.101	-0.894	-470	NAN	
95.201	-0.891	-467.5	NAN	
95.301	-0.879	-464.5	NAN	
95.401	-0.864	-459.5	NAN	
95.501	-0.852	-454.5	NAN	
95.601	-0.84	-450	NAN	
95.701	-0.8325	-447	NAN	
95.801	-0.828	-444	NAN	
95.901	-0.8205	-442	NAN	
96.001	-0.813	-440	NAN	
96.101	-0.7995	-434	NAN	
96.201	-0.789	-430.5	NAN	
96.301	-0.7755	-426	NAN	
96.401	-0.762	-421	NAN	
96.501	-0.7425	-414	NAN	
96.601	-0.7245	-407.5	NAN	
96.701	-0.699	-397.5	NAN	
96.801	-0.684	-391	NAN	
96.901	-0.669	-385.5	NAN	
97.001	-0.6555	-379	NAN	
97.101	-0.6465	-374	NAN	
97.201	-0.636	-370	NAN	
97.301	-0.6255	-366	NAN	
97.401	-0.6135	-361	NAN	
97.501	-0.6075	-357.5	NAN	
97.601	-0.597	-353.5	NAN	
97.701	-0.5775	-346.5	NAN	
97.801	-0.558	-338.5	NAN	
97.901	-0.5385	-330.5	NAN	
98.001	-0.522	-323.5	NAN	
98.101	-0.5115	-317.5	NAN	
98.201	-0.5025	-314	NAN	
98.301	-0.495	-309.5	NAN	
98.401	-0.486	-305.5	NAN	
98.501	-0.477	-301	NAN	
98.601	-0.471	-298	NAN	
98.701	-0.4545	-291	NAN	
98.801	-0.438	-284	NAN	
98.901	-0.423	-276.5	NAN	
99.001	-0.4095	-270.5	NAN	
99.101	-0.396	-264	NAN	
99.201	-0.384	-258.5	NAN	
99.301	-0.375	-253.5	NAN	
99.401	-0.3705	-250	NAN	
99.501	-0.3645	-247	NAN	
99.601	-0.3615	-245	NAN	
99.701	-0.351	-241.5	NAN	
99.801	-0.3345	-234.5	NAN	
99.901	-0.324	-229	NAN	
100.001	-0.306	-221.5	NAN	
100.101	-0.2925	-214	NAN	
100.201	-0.2895	-210	NAN	
100.301	-0.285	-208.5	NAN	
100.401	-0.2775	-205.5	NAN	
100.501	-0.249	-195	NAN	
100.601	-0.234	-186	NAN	
100.701	-0.204	-173.5	NAN	
100.801	-0.198	-165.5	NAN	
100.901	-0.198	-163.5	NAN	
101.001	-0.198	-162	NAN	
101.101	-0.195	-161	NAN	
101.201	-0.1875	-159.5	NAN	
101.301	-0.1515	-148.5	NAN	
101.401	-0.1065	-128	NAN	
101.501	-0.084	-114	NAN	
101.601	-0.0585	-100	NAN	
101.701	-0.042	-90.5	NAN	
101.801	-0.03	-83.5	NAN	
101.901	-0.012	-76	NAN	
102.001	0	-68	NAN	
102.101	0	-65	NAN	
102.201	0	-64	NAN	
102.301	0	-63	NAN	
102.401	-0.0015	-62.5	NAN	
102.501	-0.0015	-62	NAN	
102.601	0	-62	NAN	
102.701	0.0015	-62	NAN	
102.801	0.0015	-62	NAN	
102.901	0	-62.5	NAN	
103.001	0	-61.5	NAN	
103.101	-0.0015	-62	NAN	
103.201	0	-61.5	NAN	
103.301	0	-61	NAN	
103.401	0	-61.5	NAN	
103.501	0.0015	-61.5	NAN	
103.601	0.0015	-61.5	NAN	
103.701	0	-61.5	NAN	
103.801	0	-61.5	NAN	
103.901	0	-61.5	NAN	
104.001	0	-61.5	NAN	
104.101	0	-61	NAN	
104.201	-0.0015	-61.5	NAN	
104.301	-0.0015	-61	NAN	
104.401	0	-61.5	NAN	
104.501	0.0015	-61.5	NAN	
104.601	-0.0015	-61.5	NAN	
104.701	-0.0015	-61.5	NAN	
104.801	0.0015	-61.5	NAN	
104.901	0.0015	-61.5	NAN	
105.001	0	-61.5	NAN	
105.101	0.0015	-61	NAN	
105.201	-0.0015	-61	NAN	
105.301	0	-61.5	NAN	
105.401	0	-61.5	NAN	
105.501	0	-61.5	NAN	
105.601	0.0015	-61.5	NAN	
105.701	0.0015	-61.5	NAN	
105.801	0.0015	-61	NAN	
105.901	0	-61.5	NAN	
106.001	0.024	-57	NAN	
106.101	0.036	-50.5	NAN	
106.201	0.0645	-39.5	NAN	
106.301	0.102	-22	NAN	
106.401	0.12	-11	NAN	
106.501	0.1365	-3	NAN	
106.601	0.1485	4	NAN	
106.701	0.1605	10	NAN	
106.801	0.174	16	NAN	
106.901	0.1905	24	NAN	
107.001	0.207	32.5	NAN	
107.101	0.228	42.5	NAN	
107.201	0.2445	50.5	NAN	
107.301	0.2625	58.5	NAN	
107.401	0.282	68	NAN	
107.501	0.2895	74.5	NAN	
107.601	0.3	79.5	NAN	
107.701	0.3135	85.5	NAN	
107.801	0.3375	96	NAN	
107.901	0.348	102.5	NAN	
108.001	0.3585	107	NAN	
108.101	0.3645	111.5	NAN	
108.201	0.3705	115.5	NAN	
108.301	0.3735	118	NAN	
108.401	0.3885	123	NAN	
108.501	0.4095	132	NAN	
108.601	0.4185	137.5	NAN	
108.701	0.426	141.5	NAN	
108.801	0.441	147	NAN	
108.901	0.4515	153.5	NAN	
109.001	0.4695	160.5	NAN	
109.101	0.477	166	NAN	
109.201	0.483	169	NAN	
109.301	0.4905	172.5	NAN	
109.401	0.498	176	NAN	
109.501	0.5055	180	NAN	
109.601	0.513	183.5	NAN	
109.701	0.522	187.5	NAN	
109.801	0.534	192	NAN	
109.901	0.5415	196	NAN	
110.001	0.552	200	NAN	
110.101	0.555	204	NAN	
110.201	0.558	205.5	NAN	
110.301	0.564	207.5	NAN	
110.401	0.576	212	NAN	
110.501	0.5895	219	NAN	
110.601	0.606	224.5	NAN	
110.701	0.612	229.5	NAN	
110.801	0.621	233.5	NAN	
110.901	0.63	237.5	NAN	
111.001	0.6495	244.5	NAN	
111.101	0.66	251.5	NAN	
111.201	0.672	256	NAN	
111.301	0.6825	261.5	NAN	
111.401	0.696	267	NAN	
111.501	0.7125	273.5	NAN	
111.601	0.732	281	NAN	
111.701	0.741	287	NAN	
111.801	0.7575	293	NAN	
111.901	0.771	300.5	NAN	
112.001	0.7815	305.5	NAN	
112.101	0.792	310.5	NAN	
112.201	0.804	315.5	NAN	
112.301	0.822	323	NAN	
112.401	0.825	326.5	NAN	
112.501	0.8355	330.5	NAN	
112.601	0.858	337	NAN	
112.701	0.903	352.5	NAN	
112.801	0.9315	366	NAN	
112.901	0.96	377	NAN	
113.001	0.978	386.5	NAN	
113.101	0.996	394.5	NAN	
113.201	1.008	401	NAN	
113.301	1.017	406	NAN	
113.401	1.0305	411	NAN	
113.501	1.0485	417.5	NAN	
113.601	1.0635	424.5	NAN	
113.701	1.08	430.5	NAN	
113.801	1.0875	435.5	NAN	
113.901	1.098	440	NAN	
114.001	1.11	445	NAN	
114.101	1.131	452	NAN	
114.201	1.1415	457.5	NAN	
114.301	1.1565	462	NAN	
114.401	1.1655	466.5	NAN	
114.501	1.1775	472	NAN	
114.601	1.1985	478	NAN	
114.701	1.221	486	NAN	
114.801	1.251	495.5	NAN	
114.901	1.2645	502.5	NAN	
115.001	1.275	508	NAN	
115.101	1.2885	513.5	NAN	
115.201	1.305	519	NAN	
115.301	1.308	522.5	NAN	
115.401	1.3155	525	NAN	
115.501	1.335	530.5	NAN	
115.601	1.347	536	NAN	
115.701	1.356	539.5	NAN	
115.801	1.3665	544	NAN	
115.901	1.3845	549.5	NAN	
116.001	1.392	553	NAN	
116.101	1.404	557	NAN	
116.201	1.4145	561	NAN	
116.301	1.425	564	NAN	
116.401	1.431	567.5	NAN	
116.501	1.4565	573.5	NAN	
116.601	1.4805	581.5	NAN	
116.701	1.506	589.5	NAN	
116.801	1.527	597	NAN	
116.901	1.5405	602.5	NAN	
117.001	1.554	608	NAN	
117.101	1.566	612	NAN	
117.201	1.578	616	NAN	
117.301	1.596	621.5	NAN	
117.401	1.6035	625.5	NAN	
117.501	1.608	628	NAN	
117.601	1.617	630.5	NAN	
117.701	1.632	634.5	NAN	
117.801	1.653	640	NAN	
117.901	1.6785	647	NAN	
118.001	1.6965	653.5	NAN	
118.101	1.7115	659	NAN	
118.201	1.7265	663.5	NAN	
118.301	1.7325	667	NAN	
118.401	1.7385	669	NAN	
118.501	1.7445	671	NAN	
118.601	1.752	673.5	NAN	
118.701	1.758	676	NAN	
118.801	1.77	679	NAN	
118.901	1.7775	681.5	NAN	
119.001	1.7835	684	NAN	
119.101	1.797	687	NAN	
119.201	1.8105	690.5	NAN	
119.301	1.8255	695	NAN	
119.401	1.845	700.5	NAN	
119.501	1.869	706	NAN	
119.601	1.8795	711.5	NAN	
119.701	1.89	716	NAN	
119.801	1.896	718	NAN	
119.901	1.896	719	NAN	
120.001	1.896	719.5	NAN	
120.101	1.899	719.5	NAN	
120.201	1.902	720.5	NAN	
120.301	1.911	722	NAN	
120.401	1.9305	726	NAN	
120.501	1.953	732	NAN	
120.601	1.9725	737.5	NAN	
120.701	1.9785	740.5	NAN	
120.801	1.9845	743	NAN	
120.901	2.007	747.5	NAN	
121.001	2.022	752.5	NAN	
121.101	2.0325	755.5	NAN	
121.201	2.04	758	NAN	
121.301	2.055	762	NAN	
121.401	2.061	765	NAN	
121.501	2.073	767	NAN	
121.601	2.0865	771	NAN	
121.701	2.1105	776.5	NAN	
121.801	2.136	782.5	NAN	
121.901	2.1465	786.5	NAN	
122.001	2.1585	790	NAN	
122.101	2.184	795.5	NAN	
122.201	2.2095	802	NAN	
122.301	2.235	807.5	NAN	
122.401	2.2605	814.5	NAN	
122.501	2.2725	818.5	NAN	
122.601	2.283	822	NAN	
122.701	2.31	827	NAN	
122.801	2.343	834.5	NAN	
122.901	2.358	839.5	NAN	
123.001	2.367	842.5	NAN	
123.101	2.3775	845	NAN	
123.201	2.3925	848.5	NAN	
123.301	2.4045	851.5	NAN	
123.401	2.409	853	NAN	
123.501	2.4135	854.5	NAN	
123.601	2.4285	857.5	NAN	
123.701	2.4375	859.5	NAN	
123.801	2.4555	863	NAN	
123.901	2.472	866.5	NAN	
124.001	2.49	870	NAN	
124.101	2.5005	874	NAN	
124.201	2.517	876.5	NAN	
124.301	2.526	879	NAN	
124.401	2.535	881.5	NAN	
124.501	2.559	885.5	NAN	
124.601	2.5665	888	NAN	
124.701	2.5725	889.5	NAN	
124.801	2.589	892.5	NAN	
124.901	2.6085	896	NAN	
125.001	2.619	898.5	NAN	
125.101	2.631	902	NAN	
125.201	2.6475	904.5	NAN	
125.301	2.6595	907	NAN	
125.401	2.67	909.5	NAN	
125.501	2.679	911	NAN	
125.601	2.682	912.5	NAN	
125.701	2.6895	914	NAN	
125.801	2.6955	915	NAN	
125.901	2.7015	916	NAN	
126.001	2.7015	917	NAN	
126.101	2.7075	917.5	NAN	
126.201	2.718	918.5	NAN	
126.301	2.727	920.5	NAN	
126.401	2.736	922.5	NAN	
126.501	2.7435	924	NAN	
126.601	2.748	925	NAN	
126.701	2.76	927	NAN	
126.801	2.7795	930	NAN	
126.901	2.7975	933.5	NAN	
127.001	2.8215	937	NAN	
127.101	2.832	940	NAN	
127.201	2.832	940.5	NAN	
127.301	2.841	942.5	NAN	
127.401	2.868	945.5	NAN	
127.501	2.895	950.5	NAN	
127.601	2.9055	953	NAN	
127.701	2.9115	954.5	NAN	
127.801	2.925	956.5	NAN	
127.901	2.946	959.5	NAN	
128.001	2.9505	961	NAN	
128.101	2.952	961.5	NAN	
128.201	2.961	962.5	NAN	
128.301	2.9625	963	NAN	
128.401	2.964	963.5	NAN	
128.501	2.964	963.5	NAN	
128.601	2.9685	964	NAN	
128.701	3.0015	967.5	NAN	
128.801	3.018	971	NAN	
128.901	3.0285	973	NAN	
129.001	3.033	974.5	NAN	
129.101	3.0345	974.5	NAN	
129.201	3.033	974.5	NAN	
129.301	3.0315	975	NAN	
129.401	3.033	974.5	NAN	
