84,7	-1,4325	-558	NAN	
84,8	-1,4505	-563	NAN	
84,9	-1,4655	-569	NAN	
85	-1,479	-573,5	NAN	
85,1	-1,482	-576	NAN	
85,2	-1,494	-579	NAN	
85,3	-1,506	-583,5	NAN	
85,4	-1,521	-588	NAN	
85,5	-1,5345	-593	NAN	
85,6	-1,5465	-598	NAN	
85,7	-1,5555	-601,5	NAN	
85,8	-1,5645	-604	NAN	
85,9	-1,5675	-606	NAN	
86	-1,578	-609	NAN	
86,1	-1,587	-611,5	NAN	
86,2	-1,6065	-617	NAN	
86,3	-1,6155	-621	NAN	
86,4	-1,6245	-623,5	NAN	
86,5	-1,629	-626	NAN	
86,6	-1,6335	-627,5	NAN	
86,7	-1,6395	-629,5	NAN	
86,8	-1,6455	-631	NAN	
86,9	-1,6485	-633	NAN	
87	-1,659	-635	NAN	
87,1	-1,671	-638,5	NAN	
87,2	-1,677	-641,5	NAN	
87,3	-1,6905	-644,5	NAN	
87,4	-1,695	-647	NAN	
87,5	-1,704	-650	NAN	
87,6	-1,7115	-652	NAN	
87,7	-1,719	-654	NAN	
87,8	-1,7265	-657	NAN	
87,9	-1,7355	-660	NAN	
88	-1,743	-662	NAN	
88,1	-1,7505	-664,5	NAN	
88,2	-1,767	-668	NAN	
88,3	-1,785	-673	NAN	
88,4	-1,806	-678,5	NAN	
88,5	-1,8375	-687	NAN	
88,6	-1,8585	-694,5	NAN	
88,7	-1,881	-701,5	NAN	
88,8	-1,905	-708	NAN	
88,9	-1,92	-713,5	NAN	
89	-1,935	-718	NAN	
89,1	-1,9425	-721	NAN	
89,2	-1,9485	-723,5	NAN	
89,3	-1,9575	-726	NAN	
89,4	-1,9785	-731	NAN	
89,5	-1,9905	-735	NAN	
89,6	-2,0085	-739	NAN	
89,7	-2,025	-743	NAN	
89,8	-2,0355	-747,5	NAN	
89,9	-2,046	-751	NAN	
90	-2,058	-753,5	NAN	
90,1	-2,082	-759	NAN	
90,2	-2,097	-763,5	NAN	
90,3	-2,1105	-767,5	NAN	
90,4	-2,1195	-771	NAN	
90,5	-2,136	-774	NAN	
90,6	-2,1465	-777	NAN	
90,7	-2,1555	-780,5	NAN	
90,8	-2,1645	-782	NAN	
90,9	-2,1735	-784,5	NAN	
91	-2,1885	-789	NAN	
91,1	-2,2095	-793,5	NAN	
91,2	-2,22	-797,5	NAN	
91,3	-2,226	-799	NAN	
91,4	-2,2335	-800,5	NAN	
91,5	-2,244	-803,5	NAN	
91,6	-2,2575	-805	NAN	
91,7	-2,265	-808,5	NAN	
91,8	-2,2695	-808,5	NAN	
91,9	-2,271	-810	NAN	
92	-2,2785	-811,5	NAN	
92,1	-2,2815	-813,5	NAN	
92,2	-2,2905	-816,5	NAN	
92,3	-2,2965	-817	NAN	
92,4	-2,3025	-817,5	NAN	
92,5	-2,31	-820	NAN	
92,6	-2,316	-823	NAN	
92,7	-2,325	-825	NAN	
92,8	-2,3325	-824,5	NAN	
92,9	-2,343	-829,5	NAN	
93	-2,349	-831	NAN	
93,1	-2,355	-829,5	NAN	
93,2	-2,3625	-834,5	NAN	
93,3	-2,3685	-833	NAN	
93,4	-2,376	-836	NAN	
93,5	-2,3775	-839	NAN	
93,6	-2,379	-838	NAN	
93,7	-2,3805	-837,5	NAN	
93,8	-2,385	-839	NAN	
93,9	-2,3865	-838,5	NAN	
94	-2,3955	-842,5	NAN	
94,1	-2,4015	-844	NAN	
94,2	-2,406	-844,5	NAN	
94,3	-2,4105	-842,5	NAN	
94,4	-2,415	-844	NAN	
94,5	-2,4255	-845	NAN	
94,6	-2,4345	-851	NAN	
94,7	-2,4405	-851,5	NAN	
94,8	-2,445	-854,5	NAN	
94,9	-2,4525	-855	NAN	
95	-2,4585	-855	NAN	
95,1	-2,463	-856,5	NAN	
95,2	-2,466	-855,5	NAN	
95,3	-2,472	-856,5	NAN	
95,4	-2,475	-860,5	NAN	
95,5	-2,4765	-858	NAN	
95,6	-2,4855	-859	NAN	
95,7	-2,5005	-861,5	NAN	
95,8	-2,5095	-868	NAN	
95,9	-2,5155	-866	NAN	
96	-2,52	-869	NAN	
96,1	-2,5245	-871,5	NAN	
96,2	-2,5305	-871,5	NAN	
96,3	-2,535	-870	NAN	
96,4	-2,541	-874,5	NAN	
96,5	-2,5485	-874	NAN	
96,6	-2,556	-875	NAN	
96,7	-2,5665	-877	NAN	
96,8	-2,571	-880	NAN	
96,9	-2,5785	-879	NAN	
97	-2,5875	-880,5	NAN	
97,1	-2,592	-882	NAN	
97,2	-2,598	-883	NAN	
97,3	-2,604	-886	NAN	
97,4	-2,6085	-890,5	NAN	
97,5	-2,6145	-888,5	NAN	
97,6	-2,6205	-891,5	NAN	
97,7	-2,6265	-891,5	NAN	
97,8	-2,6385	-896	NAN	
97,9	-2,646	-894	NAN	
98	-2,6505	-898,5	NAN	
98,1	-2,655	-898,5	NAN	
98,2	-2,6595	-896	NAN	
98,3	-2,6745	-897,5	NAN	
98,4	-2,685	-904,5	NAN	
98,5	-2,697	-907	NAN	
98,6	-2,6985	-906,5	NAN	
98,7	-2,7	-905,5	NAN	
98,8	-2,7015	-906	NAN	
98,9	-2,703	-904,5	NAN	
99	-2,706	-908,5	NAN	
99,1	-2,7135	-909	NAN	
99,2	-2,724	-908	NAN	
99,3	-2,7285	-910,5	NAN	
99,4	-2,733	-914	NAN	
99,5	-2,736	-911	NAN	
99,6	-2,742	-916,5	NAN	
99,7	-2,748	-917,5	NAN	
99,8	-2,7645	-920	NAN	
99,9	-2,769	-917	NAN	
100	-2,778	-920,5	NAN	
100,1	-2,787	-924,5	NAN	
100,2	-2,7945	-926,5	NAN	
100,3	-2,805	-928,5	NAN	
100,4	-2,8185	-928,5	NAN	
100,5	-2,8305	-932	NAN	
100,6	-2,835	-932,5	NAN	
100,7	-2,838	-934,5	NAN	
100,8	-2,8485	-931,5	NAN	
100,9	-2,8605	-934,5	NAN	
101	-2,8695	-938	NAN	
101,1	-2,886	-939,5	NAN	
101,2	-2,9145	-946,5	NAN	
101,3	-2,9265	-945,5	NAN	
101,4	-2,937	-950,5	NAN	
101,5	-2,946	-952,5	NAN	
101,6	-2,9475	-949,5	NAN	
101,7	-2,9535	-950	NAN	
101,8	-2,9565	-950	NAN	
101,9	-2,955	-955	NAN	
102	-2,9595	-952	NAN	
102,1	-2,9625	-954	NAN	
102,2	-2,9625	-952	NAN	
102,3	-2,9745	-954,5	NAN	
102,4	-2,985	-954,5	NAN	
102,5	-2,985	-956,5	NAN	
102,6	-2,985	-955	NAN	
102,7	-2,979	-954	NAN	
102,8	-2,9655	-958,5	NAN	
102,9	-2,9565	-956	NAN	
103	-2,9505	-957,5	NAN	
103,1	-2,949	-956,5	NAN	
103,2	-2,946	-956,5	NAN	
103,3	-2,937	-955,5	NAN	
103,4	-2,9235	-950	NAN	
103,5	-2,9115	-948,5	NAN	
103,6	-2,904	-951	NAN	
103,7	-2,8905	-951,5	NAN	
103,8	-2,8725	-949	NAN	
103,9	-2,8605	-949	NAN	
104	-2,8485	-944	NAN	
104,1	-2,841	-946,5	NAN	
104,2	-2,835	-942,5	NAN	
104,3	-2,8335	-946	NAN	
104,4	-2,826	-942,5	NAN	
104,5	-2,8215	-940	NAN	
104,6	-2,8095	-941,5	NAN	
104,7	-2,802	-938,5	NAN	
104,8	-2,7975	-941,5	NAN	
104,9	-2,7945	-938,5	NAN	
105	-2,7885	-938	NAN	
105,1	-2,781	-940,5	NAN	
105,2	-2,769	-938,5	NAN	
105,3	-2,76	-939	NAN	
105,4	-2,748	-932,5	NAN	
105,5	-2,7405	-931	NAN	
105,6	-2,733	-932	NAN	
105,7	-2,7225	-934,5	NAN	
105,8	-2,7135	-932	NAN	
105,9	-2,709	-928	NAN	
106	-2,706	-931,5	NAN	
106,1	-2,703	-930,5	NAN	
106,2	-2,7	-927	NAN	
106,3	-2,6955	-926	NAN	
106,4	-2,685	-926,5	NAN	
106,5	-2,679	-925	NAN	
106,6	-2,6715	-924	NAN	
106,7	-2,661	-926	NAN	
106,8	-2,652	-925	NAN	
106,9	-2,64	-923,5	NAN	
107	-2,6175	-920,5	NAN	
107,1	-2,613	-920,5	NAN	
107,2	-2,6115	-919	NAN	
107,3	-2,604	-918	NAN	
107,4	-2,595	-916	NAN	
107,5	-2,589	-917	NAN	
107,6	-2,5875	-911,5	NAN	
107,7	-2,5815	-916	NAN	
107,8	-2,5755	-913,5	NAN	
107,9	-2,5695	-914	NAN	
108	-2,568	-909,5	NAN	
108,1	-2,5575	-913	NAN	
108,2	-2,5395	-906	NAN	
108,3	-2,535	-910	NAN	
108,4	-2,5335	-908,5	NAN	
108,5	-2,529	-907,5	NAN	
108,6	-2,523	-904	NAN	
108,7	-2,52	-902	NAN	
108,8	-2,514	-903	NAN	
108,9	-2,5095	-905	NAN	
109	-2,5035	-900	NAN	
109,1	-2,4945	-899	NAN	
109,2	-2,478	-901	NAN	
109,3	-2,4705	-895	NAN	
109,4	-2,4645	-896	NAN	
109,5	-2,457	-893,5	NAN	
109,6	-2,448	-892	NAN	
109,7	-2,4255	-889,5	NAN	
109,8	-2,412	-886	NAN	
109,9	-2,4075	-884,5	NAN	
110	-2,403	-884	NAN	
110,1	-2,397	-885	NAN	
110,2	-2,391	-886	NAN	
110,3	-2,3835	-883,5	NAN	
110,4	-2,376	-881	NAN	
110,5	-2,3715	-880,5	NAN	
110,6	-2,3685	-882	NAN	
110,7	-2,3655	-881,5	NAN	
110,8	-2,364	-878	NAN	
110,9	-2,3595	-876,5	NAN	
111	-2,355	-876	NAN	
111,1	-2,3505	-879	NAN	
111,2	-2,325	-872	NAN	
111,3	-2,3175	-869,5	NAN	
111,4	-2,313	-869,5	NAN	
111,5	-2,3085	-868	NAN	
111,6	-2,307	-869,5	NAN	
111,7	-2,3025	-866	NAN	
111,8	-2,295	-869	NAN	
111,9	-2,2905	-864	NAN	
112	-2,2815	-866,5	NAN	
112,1	-2,2695	-862,5	NAN	
112,2	-2,262	-862,5	NAN	
112,3	-2,253	-860,5	NAN	
112,4	-2,2395	-858	NAN	
112,5	-2,2305	-853	NAN	
112,6	-2,229	-851,5	NAN	
112,7	-2,217	-853,5	NAN	
112,8	-2,1915	-850	NAN	
112,9	-2,187	-847,5	NAN	
113	-2,1825	-845	NAN	
113,1	-2,1795	-842	NAN	
113,2	-2,169	-843,5	NAN	
113,3	-2,1615	-838,5	NAN	
113,4	-2,1585	-837,5	NAN	
113,5	-2,157	-839,5	NAN	
113,6	-2,151	-838,5	NAN	
113,7	-2,1435	-837	NAN	
113,8	-2,1405	-833	NAN	
113,9	-2,1285	-832,5	NAN	
114	-2,1165	-829,5	NAN	
114,1	-2,109	-828,5	NAN	
114,2	-2,103	-828,5	NAN	
114,3	-2,1	-826,5	NAN	
114,4	-2,088	-822,5	NAN	
114,5	-2,0865	-824	NAN	
114,6	-2,0805	-823,5	NAN	
114,7	-2,0715	-819	NAN	
114,8	-2,0595	-816,5	NAN	
114,9	-2,0385	-812,5	NAN	
115	-2,0265	-812	NAN	
115,1	-2,0205	-810	NAN	
115,2	-2,0115	-804,5	NAN	
115,3	-2,0085	-806	NAN	
115,4	-1,9995	-804,5	NAN	
115,5	-1,989	-802	NAN	
115,6	-1,9845	-798,5	NAN	
115,7	-1,9755	-796,5	NAN	
115,8	-1,971	-797,5	NAN	
115,9	-1,965	-793,5	NAN	
116	-1,9515	-791,5	NAN	
116,1	-1,9515	-790,5	NAN	
116,2	-1,95	-790	NAN	
116,3	-1,9455	-789,5	NAN	
116,4	-1,938	-788	NAN	
116,5	-1,9305	-786	NAN	
116,6	-1,9185	-785	NAN	
116,7	-1,914	-782	NAN	
116,8	-1,9125	-781,5	NAN	
116,9	-1,911	-782	NAN	
117	-1,911	-780	NAN	
117,1	-1,908	-780	NAN	
117,2	-1,905	-779	NAN	
117,3	-1,905	-779,5	NAN	
117,4	-1,9065	-780	NAN	
117,5	-1,9065	-779,5	NAN	
117,6	-1,9065	-779	NAN	
117,7	-1,905	-779,5	NAN	
117,8	-1,878	-775	NAN	
117,9	-1,857	-770,5	NAN	
118	-1,8525	-766,5	NAN	
118,1	-1,8465	-765	NAN	
118,2	-1,842	-764	NAN	
118,3	-1,833	-761,5	NAN	
118,4	-1,815	-758	NAN	
118,5	-1,803	-754,5	NAN	
118,6	-1,803	-753	NAN	
118,7	-1,8045	-752,5	NAN	
118,8	-1,8	-752	NAN	
118,9	-1,791	-750	NAN	
119	-1,782	-748	NAN	
119,1	-1,7745	-745,5	NAN	
119,2	-1,7565	-742	NAN	
119,3	-1,746	-739	NAN	
119,4	-1,737	-736,5	NAN	
119,5	-1,731	-734	NAN	
119,6	-1,7175	-731	NAN	
119,7	-1,704	-727,5	NAN	
119,8	-1,695	-724,5	NAN	
119,9	-1,6935	-723	NAN	
120	-1,689	-721,5	NAN	
120,1	-1,6845	-720,5	NAN	
120,2	-1,677	-719	NAN	
120,3	-1,6695	-717	NAN	
120,4	-1,6635	-715,5	NAN	
120,5	-1,647	-712	NAN	
120,6	-1,632	-707,5	NAN	
120,7	-1,62	-704	NAN	
120,8	-1,617	-701,5	NAN	
120,9	-1,611	-699,5	NAN	
121	-1,6065	-698,5	NAN	
121,1	-1,6065	-697,5	NAN	
121,2	-1,602	-697	NAN	
121,3	-1,599	-696	NAN	
121,4	-1,5885	-694	NAN	
121,5	-1,5795	-691	NAN	
121,6	-1,563	-688	NAN	
121,7	-1,5435	-682	NAN	
121,8	-1,5285	-677,5	NAN	
121,9	-1,521	-674,5	NAN	
122	-1,503	-670	NAN	
122,1	-1,4985	-667,5	NAN	
122,2	-1,485	-664,5	NAN	
122,3	-1,482	-662	NAN	
122,4	-1,476	-660,5	NAN	
122,5	-1,4745	-659	NAN	
122,6	-1,464	-657	NAN	
122,7	-1,455	-654,5	NAN	
122,8	-1,4445	-651,5	NAN	
122,9	-1,4325	-648	NAN	
123	-1,428	-646	NAN	
123,1	-1,4265	-644,5	NAN	
123,2	-1,428	-643,5	NAN	
123,3	-1,4235	-643,5	NAN	
123,4	-1,4205	-642,5	NAN	
123,5	-1,4175	-642	NAN	
123,6	-1,416	-641	NAN	
123,7	-1,413	-640,5	NAN	
123,8	-1,4085	-639	NAN	
123,9	-1,401	-637,5	NAN	
124	-1,395	-635,5	NAN	
124,1	-1,386	-633	NAN	
124,2	-1,3725	-629	NAN	
124,3	-1,368	-626,5	NAN	
124,4	-1,362	-625,5	NAN	
124,5	-1,359	-624	NAN	
124,6	-1,356	-622,5	NAN	
124,7	-1,3515	-621,5	NAN	
124,8	-1,3455	-619,5	NAN	
124,9	-1,332	-617	NAN	
125	-1,3215	-613,5	NAN	
125,1	-1,314	-611	NAN	
125,2	-1,3095	-608,5	NAN	
125,3	-1,3065	-606,5	NAN	
125,4	-1,3035	-606	NAN	
125,5	-1,299	-604,5	NAN	
125,6	-1,293	-603,5	NAN	
125,7	-1,29	-602	NAN	
125,8	-1,2885	-601	NAN	
125,9	-1,2855	-600,5	NAN	
126	-1,278	-598,5	NAN	
126,1	-1,269	-595,5	NAN	
126,2	-1,2615	-593,5	NAN	
126,3	-1,2525	-591	NAN	
126,4	-1,248	-589	NAN	
126,5	-1,236	-586	NAN	
126,6	-1,2255	-582,5	NAN	
126,7	-1,2195	-580	NAN	
126,8	-1,215	-578	NAN	
126,9	-1,2075	-576	NAN	
127	-1,203	-575	NAN	
127,1	-1,194	-572	NAN	
127,2	-1,185	-569	NAN	
127,3	-1,1745	-565	NAN	
127,4	-1,1625	-561,5	NAN	
127,5	-1,1565	-559	NAN	
127,6	-1,152	-557,5	NAN	
127,7	-1,143	-554,5	NAN	
127,8	-1,137	-552,5	NAN	
127,9	-1,128	-549,5	NAN	
128	-1,104	-543,5	NAN	
128,1	-1,0875	-537,5	NAN	
128,2	-1,0695	-531,5	NAN	
128,3	-1,0545	-526	NAN	
128,4	-1,0515	-523,5	NAN	
128,5	-1,044	-521	NAN	
128,6	-1,029	-517	NAN	
128,7	-1,014	-512	NAN	
128,8	-1,0095	-508,5	NAN	
128,9	-1,0095	-508	NAN	
129	-1,0095	-507,5	NAN	
129,1	-1,0095	-507	NAN	
129,2	-1,0005	-506	NAN	
129,3	-0,9915	-503	NAN	
129,4	-0,987	-500,5	NAN	
129,5	-0,969	-496,5	NAN	
129,6	-0,957	-491,5	NAN	
129,7	-0,9405	-486	NAN	
129,8	-0,933	-482,5	NAN	
129,9	-0,918	-478	NAN	
130	-0,894	-470,5	NAN	
130,1	-0,876	-464	NAN	
130,2	-0,8535	-456	NAN	
130,3	-0,843	-451	NAN	
130,4	-0,834	-446,5	NAN	
130,5	-0,8265	-442,5	NAN	
130,6	-0,8205	-441	NAN	
130,7	-0,8025	-435,5	NAN	
130,8	-0,7845	-429	NAN	
130,9	-0,7545	-419	NAN	
131	-0,7395	-411	NAN	
131,1	-0,723	-405,5	NAN	
131,2	-0,7095	-400	NAN	
131,3	-0,7035	-396	NAN	
131,4	-0,696	-393,5	NAN	
131,5	-0,69	-391	NAN	
131,6	-0,6885	-388,5	NAN	
131,7	-0,684	-387	NAN	
131,8	-0,6705	-383	NAN	
131,9	-0,6555	-377,5	NAN	
132	-0,6225	-367	NAN	
132,1	-0,6015	-357	NAN	
132,2	-0,57	-344,5	NAN	
132,3	-0,555	-336,5	NAN	
132,4	-0,5445	-331	NAN	
132,5	-0,528	-324,5	NAN	
132,6	-0,516	-318,5	NAN	
132,7	-0,5085	-315	NAN	
132,8	-0,5055	-312,5	NAN	
132,9	-0,492	-306,5	NAN	
133	-0,4845	-303	NAN	
133,1	-0,477	-300	NAN	
133,2	-0,468	-296	NAN	
133,3	-0,4545	-291	NAN	
133,4	-0,4515	-287,5	NAN	
133,5	-0,45	-286,5	NAN	
133,6	-0,447	-285	NAN	
133,7	-0,429	-278,5	NAN	
133,8	-0,4185	-273,5	NAN	
133,9	-0,408	-268,5	NAN	
134	-0,3945	-263	NAN	
134,1	-0,378	-255	NAN	
134,2	-0,36	-247,5	NAN	
134,3	-0,3375	-237	NAN	
134,4	-0,3225	-230	NAN	
134,5	-0,306	-221	NAN	
134,6	-0,2925	-212,5	NAN	
134,7	-0,2895	-210	NAN	
134,8	-0,288	-208,5	NAN	
134,9	-0,2865	-207	NAN	
135	-0,2805	-204,5	NAN	
135,1	-0,2775	-202,5	NAN	
135,2	-0,2475	-193,5	NAN	
135,3	-0,204	-173	NAN	
135,4	-0,1815	-161	NAN	
135,5	-0,1605	-150	NAN	
135,6	-0,1455	-142	NAN	
135,7	-0,129	-133,5	NAN	
135,8	-0,114	-126	NAN	
135,9	-0,1095	-122	NAN	
136	-0,105	-118,5	NAN	
136,1	-0,099	-115,5	NAN	
136,2	-0,087	-112	NAN	
136,3	-0,0765	-105,5	NAN	
136,4	-0,06	-98	NAN	
136,5	-0,051	-92,5	NAN	
136,6	-0,0435	-88	NAN	
136,7	-0,036	-84	NAN	
136,8	-0,0255	-80	NAN	
136,9	-0,015	-75	NAN	
137	0,0015	-67,5	NAN	
137,1	0,0015	-65	NAN	
137,2	0	-64	NAN	
137,3	0,0015	-63,5	NAN	
137,4	0	-63	NAN	
137,5	0	-62,5	NAN	
137,6	0	-62	NAN	
137,7	0,0015	-62	NAN	
137,8	0	-62	NAN	
137,9	0	-62	NAN	
138	-0,0015	-62	NAN	
138,1	0	-62	NAN	
138,2	0	-62	NAN	
138,3	0,0015	-62	NAN	
138,4	0	-62	NAN	
138,5	0	-62	NAN	
138,6	0	-62	NAN	
138,7	0	-62	NAN	
138,8	0	-62	NAN	
138,9	0	-62	NAN	
139	0,0015	-62	NAN	
139,1	0,0015	-62	NAN	
139,2	0	-61,5	NAN	
139,3	-0,0015	-62	NAN	
139,4	0	-62	NAN	
139,5	0,0015	-62	NAN	
139,6	0	-62	NAN	
139,7	-0,0015	-62	NAN	
139,8	0	-62	NAN	
139,9	0	-62	NAN	
140	0	-62	NAN	
140,1	0,0015	-62	NAN	
140,2	0,0015	-62	NAN	
140,3	0	-61,5	NAN	
140,4	0,0015	-62	NAN	
140,5	0	-61,5	NAN	
140,6	0	-62	NAN	
140,7	-0,0015	-62	NAN	
140,8	-0,0015	-62	NAN	
140,9	0,0015	-62	NAN	
141	0,0015	-62	NAN	
141,1	0	-62	NAN	
141,2	0	-62	NAN	
141,3	0	-62	NAN	
141,4	-0,003	-62	NAN	
141,5	0,0015	-62	NAN	
141,6	0	-62	NAN	
141,7	0	-62	NAN	
141,8	0,0015	-62	NAN	
141,9	0,003	-62	NAN	
142	0	-61,5	NAN	
142,1	0,0015	-62	NAN	
142,2	-0,0015	-62	NAN	
142,3	-0,0015	-62	NAN	
142,4	0	-62	NAN	
142,5	0,003	-62	NAN	
142,6	0,003	-62	NAN	
142,7	-0,0015	-61,5	NAN	
142,8	0,0105	-60,5	NAN	
142,9	0,0465	-47	NAN	
143	0,0885	-27,5	NAN	
143,1	0,1125	-14,5	NAN	
143,2	0,1335	-4,5	NAN	
143,3	0,147	3,5	NAN	
143,4	0,162	11	NAN	
143,5	0,18	19,5	NAN	
143,6	0,192	26,5	NAN	
143,7	0,2025	31,5	NAN	
143,8	0,2055	34,5	NAN	
143,9	0,216	39	NAN	
144	0,225	43,5	NAN	
144,1	0,234	48	NAN	
144,2	0,2415	52,5	NAN	
144,3	0,2535	58,5	NAN	
144,4	0,2745	66	NAN	
144,5	0,288	74	NAN	
144,6	0,3015	80	NAN	
144,7	0,321	88,5	NAN	
144,8	0,3405	96,5	NAN	
144,9	0,36	106,5	NAN	
145	0,3855	117,5	NAN	
145,1	0,3945	124,5	NAN	
145,2	0,4035	129,5	NAN	
145,3	0,414	134	NAN	
145,4	0,4245	139,5	NAN	
145,5	0,4575	152	NAN	
145,6	0,4785	162,5	NAN	
145,7	0,4875	168,5	NAN	
145,8	0,4995	174,5	NAN	
145,9	0,51	180	NAN	
146	0,5205	185	NAN	
146,1	0,54	192,5	NAN	
146,2	0,555	200	NAN	
146,3	0,5775	208	NAN	
146,4	0,5895	216	NAN	
146,5	0,6015	222,5	NAN	
146,6	0,615	228,5	NAN	
146,7	0,624	233,5	NAN	
146,8	0,639	239,5	NAN	
146,9	0,654	246,5	NAN	
147	0,66	250,5	NAN	
147,1	0,6675	254	NAN	
147,2	0,684	260	NAN	
147,3	0,7035	268,5	NAN	
147,4	0,7125	274,5	NAN	
147,5	0,7155	277,5	NAN	
147,6	0,7155	279	NAN	
147,7	0,717	280,5	NAN	
147,8	0,7365	284,5	NAN	
147,9	0,747	290	NAN	
148	0,75	293	NAN	
148,1	0,768	298,5	NAN	
148,2	0,777	304,5	NAN	
148,3	0,7845	307,5	NAN	
148,4	0,789	311	NAN	
148,5	0,7995	314,5	NAN	
148,6	0,813	318,5	NAN	
148,7	0,825	324,5	NAN	
148,8	0,834	328,5	NAN	
148,9	0,843	333	NAN	
149	0,852	337,5	NAN	
149,1	0,8655	342,5	NAN	
149,2	0,873	346	NAN	
149,3	0,8835	350,5	NAN	
149,4	0,897	356	NAN	
149,5	0,9075	361	NAN	
149,6	0,918	365,5	NAN	
149,7	0,9315	369,5	NAN	
149,8	0,9405	374	NAN	
149,9	0,969	383	NAN	
150	0,9945	393,5	NAN	
150,1	1,005	400	NAN	
150,2	1,0125	404	NAN	
150,3	1,02	408	NAN	
150,4	1,032	412,5	NAN	
150,5	1,044	417	NAN	
150,6	1,062	424	NAN	
150,7	1,098	435,5	NAN	
150,8	1,1505	452,5	NAN	
150,9	1,1625	461,5	NAN	
151	1,17	466,5	NAN	
151,1	1,173	470	NAN	
151,2	1,1745	472	NAN	
151,3	1,176	473,5	NAN	
151,4	1,182	475	NAN	
151,5	1,2	479	NAN	
151,6	1,2105	483,5	NAN	
151,7	1,215	487	NAN	
151,8	1,2255	489,5	NAN	
151,9	1,2315	493	NAN	
152	1,248	498	NAN	
152,1	1,2555	501,5	NAN	
152,2	1,263	505	NAN	
152,3	1,275	508,5	NAN	
152,4	1,2825	512	NAN	
152,5	1,293	515	NAN	
152,6	1,3005	518	NAN	
152,7	1,3095	522	NAN	
152,8	1,3125	524	NAN	
152,9	1,3155	525,5	NAN	
153	1,323	527,5	NAN	
153,1	1,326	529,5	NAN	
153,2	1,338	533	NAN	
153,3	1,3455	536	NAN	
153,4	1,35	537,5	NAN	
153,5	1,3545	539,5	NAN	
153,6	1,356	540,5	NAN	
153,7	1,3575	541,5	NAN	
153,8	1,359	542	NAN	
153,9	1,365	543	NAN	
154	1,368	544,5	NAN	
154,1	1,3725	546,5	NAN	
154,2	1,377	548	NAN	
154,3	1,383	550	NAN	
154,4	1,3875	552	NAN	
154,5	1,392	553,5	NAN	
154,6	1,395	554,5	NAN	
154,7	1,3995	556	NAN	
154,8	1,4085	558,5	NAN	
154,9	1,413	560,5	NAN	
155	1,4175	562,5	NAN	
155,1	1,422	563,5	NAN	
155,2	1,4265	565,5	NAN	
155,3	1,434	567,5	NAN	
155,4	1,4385	570	NAN	
155,5	1,4505	573	NAN	
155,6	1,455	575	NAN	
155,7	1,4625	577	NAN	
155,8	1,47	580	NAN	
155,9	1,479	582,5	NAN	
156	1,482	584,5	NAN	
156,1	1,485	586	NAN	
156,2	1,4925	588	NAN	
156,3	1,5	590,5	NAN	
156,4	1,5075	593	NAN	
156,5	1,521	596	NAN	
156,6	1,53	599,5	NAN	
156,7	1,5405	603	NAN	
156,8	1,5465	605,5	NAN	
156,9	1,551	608	NAN	
157	1,557	609,5	NAN	
157,1	1,5615	611,5	NAN	
157,2	1,5675	613,5	NAN	
157,3	1,5735	615,5	NAN	
157,4	1,5855	618	NAN	
157,5	1,5975	622	NAN	
157,6	1,605	625,5	NAN	
157,7	1,6095	627	NAN	
157,8	1,614	628,5	NAN	
157,9	1,6275	632	NAN	
158	1,635	634,5	NAN	
158,1	1,644	638	NAN	
158,2	1,659	642	NAN	
158,3	1,671	645,5	NAN	
158,4	1,677	648	NAN	
158,5	1,683	650	NAN	
158,6	1,686	652	NAN	
158,7	1,6935	654	NAN	
158,8	1,698	655,5	NAN	
158,9	1,7055	657	NAN	
159	1,7115	659,5	NAN	
159,1	1,7175	661	NAN	
159,2	1,7205	663	NAN	
159,3	1,728	665	NAN	
159,4	1,731	666,5	NAN	
159,5	1,7355	668	NAN	
159,6	1,7385	668,5	NAN	
159,7	1,737	669,5	NAN	
159,8	1,7415	670	NAN	
159,9	1,7415	670	NAN	
160	1,743	671	NAN	
160,1	1,743	671	NAN	
160,2	1,746	671	NAN	
160,3	1,7475	671,5	NAN	
160,4	1,7445	672	NAN	
160,5	1,749	672	NAN	
160,6	1,746	672,5	NAN	
160,7	1,7505	673	NAN	
160,8	1,755	674	NAN	
160,9	1,7595	675,5	NAN	
161	1,767	677,5	NAN	
161,1	1,7775	680,5	NAN	
161,2	1,7865	683	NAN	
161,3	1,7925	684,5	NAN	
161,4	1,803	687	NAN	
161,5	1,8075	690	NAN	
161,6	1,8135	691,5	NAN	
161,7	1,8165	693	NAN	
161,8	1,8315	696	NAN	
161,9	1,842	699	NAN	
162	1,857	703	NAN	
162,1	1,8705	707	NAN	
162,2	1,881	711	NAN	
162,3	1,887	713	NAN	
162,4	1,893	715	NAN	
162,5	1,902	717	NAN	
162,6	1,9125	719,5	NAN	
162,7	1,9185	722	NAN	
162,8	1,923	724	NAN	
162,9	1,9305	726,5	NAN	
163	1,938	728,5	NAN	
163,1	1,9455	730,5	NAN	
163,2	1,953	732,5	NAN	
163,3	1,9575	734	NAN	
163,4	1,971	737	NAN	
163,5	1,9755	739	NAN	
163,6	1,98	740,5	NAN	
163,7	1,9935	743,5	NAN	
163,8	2,007	747	NAN	
163,9	2,0175	750	NAN	
164	2,025	752,5	NAN	
164,1	2,031	754,5	NAN	
164,2	2,04	757	NAN	
164,3	2,046	759	NAN	
164,4	2,0535	761	NAN	
